userName,at,content
ROBEN GAMING,2024-10-14 07:43:41,Untuk wuthering Waves tolong perbaikan jaringan setiap kali main pasti ngleg
Indah Hartini,2024-10-14 06:58:59,gamenya lumayan bagus
Deva Adha Rahmatullah,2024-10-14 06:56:52,Tambahkan QoL dan Bansos
Camtet Loicam,2024-10-14 06:16:03,Good game
Anson Pramana,2024-10-14 05:53:06,Ga terlalu suka fandom nya tapi game mechanic nya bagus kok
Cyxie Mlbb,2024-10-14 05:40:36,mntap
Reza Nurdian,2024-10-14 05:38:40,"Gacor parah ,moga kedepannya bnyk event gratis buat f2p"
Ryu Kun,2024-10-14 05:26:33,Game yang memperhatikan keluh kesah Playernya👍
Ulum Permadi,2024-10-14 04:13:48,Game apa ini !! Susah banget buat connect signal 😩
lolipop Thehunters,2024-10-14 01:38:48,good lah pokoknya
Farhan Ramdani,2024-10-13 23:41:31,game nya bagus
viameer,2024-10-13 21:46:25,"Masalah ping drop, lag, force close masih ada, belum kelar"
Andhika CaPra,2024-10-13 18:37:38,"Edit: Setelah dari awal maen sampe sekarang perubahan sangat terasa, bukti kalo developer benar2 bekerja. Dan optimasinya luar biasa, HPku yg kentank Helio G96 dri awal maen yg awalnya berat sekarang makin lancar klo drop fps saat ramai masih wajar karena device juga kentang (saya tau diri soal ini) yg spec dibawah HPku mungkin coba lbih dibuka lagi pola pikirnya jgn menyalahkan gamenya 👍"
azur Cryne,2024-10-13 17:50:38,"PENTING!!! Tolong perbaiki skala ukuran bangunan, karena aku melihat di dalam game ada bangunan rumah dengan ukuran pintu yang sangat besar sedangkan ukuran karakter sangat kecil, dan banyak lagi skala perabot yang menurutku aneh dari segi ukurannya, tapi masalah utamaku cuma pada desain dan skala bangunan nya saja."
Misbah 17,2024-10-13 17:31:39,Ini kok akun ku ilang ya?
Nʙᴏʏツ࿐,2024-10-13 17:22:52,Pensin nunggu ada bahasa indonesia.supaya bisa menikmati story .kalau pake bahasa inggris kurang sreg gimana gitu.😅
Sudrajad Hakiki,2024-10-13 17:20:34,Sigma game
Rian AL Fathin,2024-10-13 17:13:13,"Patch 1.3 gamenya sudah semakin membaik meskipun terkadang masih suka eror kalau memakai setting medium. Karakter Shorekeeper sangat cantik, tapi sayangnya questnya terlalu rushed."
hamid humaid,2024-10-13 17:08:00,asyik
D.Ra. D,2024-10-13 16:57:03,"Gamenya bagus, aku udah di Rank 60 lvl union 7 tapi menurutku dropan materialnya gak berubah banyak :( . Lalu gak ada fitur bahasa indonesia padahal aku pengen banget enjoy baca ceritanya tanpa mikir2 dulu tiap baca kalimatnya."
bahrun nawali,2024-10-13 16:47:46,story black shore menyala🔥
Aminatul Mardhiyyah,2024-10-13 16:03:42,"Every piece of content in this game is just for Gooners. What's wrong with the developer making female characters with such unrealistic jiggle physics? Have they never seen a real woman before? What kind of breasts jiggle so much because of wind? Especially Camellia she has practically no chest, yet they move as if they're the size of watermelon. The plot is just as bad, with every character just being part of the MC's harem. Atp, they should just make a reverse otome game. I'm uninstalling it."
Triyas Putra,2024-10-13 16:02:36,keren asik seru alur ceritanya
Bunga Citra lestari,2024-10-13 15:54:33,"Baru pertama kali main lancar diversi update 1.3 ini, optimasi sudah ada peningkatan. Good job kuro"
Sakhrul Romadhoni,2024-10-13 15:27:02,bagus
Muhammad Deffa,2024-10-13 15:24:36,Please optimize this game so that all players can play comfortably.
i am wibu,2024-10-13 15:05:45,plis adakan bahasa Indonesia
Atreus NoMercy,2024-10-13 14:21:49,ok
Jumbo Ranger,2024-10-13 14:12:58,"bagus , perbaiki grafiknya agar lebih ringan"
Azmi Badriana,2024-10-13 13:31:20,Saya suka game ini
Gabrielle jeconiah,2024-10-13 13:14:33,"nyesel gua download nih game,hp gua ngefreez seharian gak bisa ngapa ngapain😭,untung udah bisa balik lagi.memori masih banyak,grafik rata kiri masih ngeleg + ngefreez.pls benerin jangan kayak genshin yang gak peduliin playernya bisa main apa kagak yang penting gamenya bagus,tolomg usahakan peduli dengan para playernya agar semua orang bisa menikmati game ini tanpa ada kendala apapun🙏🙏"
Udin Were,2024-10-13 13:06:11,🫰🫰🫰
Sendi RmD,2024-10-13 12:55:46,Game yang mendengar keluh kesah playernya
Maya Fitriani,2024-10-13 12:42:51,Fun
Fardian Rivanda,2024-10-13 12:28:33,"Parahh, udah ga main berapa bulan, pas chara changli phoenix itu, baru kmren download lagi jumat, sabtu minggu main full misi event keluar semua wkwk, terus grafik nambah behh parah bagusnya, bgm nya jug enak karna gubman hehe. Analog udah di fix juga ga liar parah lagi sensitifnya, terus namun bansos dikurangin kahh, karna player nya JARANG Top Up lagi wkwk kah??. Pokokknya ga nyesel DOWNLOAD LAGI BUAT MAIN KEMBALI, kecuali Chara kalian ampas gada jingli, jiyan, dan lain2 wkwk"
Mohammad Razqa Athallah,2024-10-13 12:02:17,Oii Kuro tambahin bahasa indonesia nya oii
Ade Bocals,2024-10-13 08:57:02,Game tolol sih baru aja download mau main gabisa masuk
aidil hit,2024-10-13 08:42:14,nice game
Elaina Anime,2024-10-13 07:57:05,sangat memanjakan mata
Randy Lie,2024-10-13 07:44:06,Game baik
Kais Sahputra,2024-10-13 07:31:56,"Halo kurogames saya mempunyai sedikit saran. Saya pernah coba memainkan genshin impact disitu saya menemukan kelebihan dari genshin impact yang harus di terapkan ke wuwa.1) masalah freze dalam game wuwa,di genshin memiliki file yang lebih besar tetapi didalam in game genshin sangat stabil jarang sekali freze gamenya begitu lancar saya mohon untuk masalah freze di game wuwa segera di perbaiki. 2) masalah grafik saya mohon untuk di lancarkan settingan antara low, high, medium dan advance."
candra s,2024-10-13 06:38:01,Wibu
Aji Channel,2024-10-13 06:35:57,Bagus sekali. Sayang ngga ada bahasa Indonesia nya
Teman Hijau,2024-10-13 05:44:26,"sudah lumayan optimal, sesuai janji aku tambahin bintangnya, yang kurang tinggal volume musik dan suara aja terlalu kecil, mohon perbaiki lagi."
Bedeen xGaming,2024-10-13 05:15:03,mantap
Nv 009,2024-10-13 02:55:37,Tolong 1.1 nambah parah lag nya Spek dimensty 1200
Atlas Montage,2024-10-13 02:34:11,game nya bagus tapi beberapa bug perlu di perbaiki
AgamFirmansyah,2024-10-13 02:16:31,"keren banget gamenya,tapi berat sih. untuk hp"
Novi Novi,2024-10-13 02:03:40,game nya bagus bgt👍
Alam Semesta,2024-10-13 02:02:02,Master Piece
Alam Nuari,2024-10-13 02:00:59,sangat bagus karena bisa pakai gamepad
Satria Lanang Jagat,2024-10-13 01:55:09,👍👍👍
Ditt XXX,2024-10-13 01:24:25,"Spinnya cihuyyy benerr, gk kyk kikir impact, tingkatin lagi optimalisasinya semua nya udh okee bisa skip story lagi, semangat kurooo"
Zans Knight,2024-10-13 00:51:45,Best game
Depan Belakang,2024-10-13 00:28:09,Apanya yang update.dari dulu sama saja setiap kali jaringan lag pasti game nya juga ikut lag.tolong di perbaiki koneksi jaringannya
dalbad bul,2024-10-12 23:56:27,Setelah update jadi lag banget
farhan05,2024-10-12 22:39:53,Servernya sering reconect
Faizal Fikri Alifian,2024-10-12 21:44:43,Game ini sangat keren dan aku menyukainya
ibu nila nali,2024-10-12 20:57:49,"sebenarnya game sudah sangat bagus, mulai dari gameplay, grafik, karakter, hingga story, entah kenapa saat aku ingin kembali memainkannya setelah sekian lama melantarkan akunku, aku tidak bisa login, aku sudah meninggalkannya sejak banner Jinhsi lalu, tetapi tidak mengupdatenya sama sekali. maka itu saat aku kembali aku langsung disuruh mendownload update sebesar 11gb. setelah menunggu sangat lama tetap tidak bisa. dengan tulisan ""the gateway connection timed out"", padahal koneksi saya bagus"
Tam _ Ackerman,2024-10-12 19:00:52,so cool
Arsaina,2024-10-12 18:21:31,so greedy...
IRiieS,2024-10-12 17:57:06,"Pengalaman bermain yang seru, mulai dari cerita, character, permainannya, dll. Mantap kuro games!!!"
Zenith Pasha,2024-10-12 17:51:15,Onvalid login
Ilham Hardiansyah,2024-10-12 16:31:25,Game baikkkk
ADIGO,2024-10-12 16:27:56,Game baik
Virgia Abdul Dafa Aksarawan,2024-10-12 16:26:15,Makin lelet
Saepul Ahmad,2024-10-12 15:12:53,"Good game, keep going"
Zenal Zenal,2024-10-12 14:47:06,game dengan cerita yang sangat menarik dan gameplay yang sangat bagus sangat recommended buat kalian
Dafi Aulia Rahman,2024-10-12 14:44:52,sangatlah menarik
Muhammad Nashwan Azizi,2024-10-12 14:25:52,tydak ramah hp kentank
Rafka Ega,2024-10-12 14:19:18,Bagus gemes nyah co
Moh Fayy,2024-10-12 14:16:43,ABSOLUTELY GOOD
Damaris,2024-10-12 14:07:22,gud
Khoerul Fikri,2024-10-12 13:16:36,Keren meskipun agak banyak kalo makan ram 🗿
Fakhri Aulia Putra,2024-10-12 12:32:12,CAMELLLLYYAAAAA!!!!!!
Iqbal Muhamad,2024-10-12 11:33:57,bagus sekali game ini
Alif Nur,2024-10-12 11:20:39,Kurang optimalisasi doang
Ken,2024-10-12 11:13:00,Alamakk Ini mah best of the best sih Dari Optimalisasi awal rilis sampe sekarang mantep banget Semangat Kuro
Ankyana Viorista,2024-10-12 10:29:39,"PLSS KURO, I BEGGED YOU TO BRING OUT MORE MALE CHARACTERS! I LOVE MY WIVES BUT PLEASE I WANT MY HUSBAND TOO. I ALSO WANT TO BOOM BOOM SHAKALAKA WITH THE MALE CHARACTER IN THIS GAME T-T) I'm bored with girls, I want my man."
Keytan Tan,2024-10-12 10:06:57,sudah optimal tapi hp ku belom optimal
Rio Laz26,2024-10-12 09:33:47,Masterpiece
I Gde Erovadhi,2024-10-12 09:19:03,A very good game of Kuro.
Keyla Fidelya2013,2024-10-12 08:38:29,grafik x battle keren
Ireng Baskoro,2024-10-12 07:47:02,DJ nya terlalu bagus 👍🏻
Rio Zcoandi,2024-10-12 07:43:38,"Game nya bagus dari segi,cerita,game play dll.tapi entah kenapa grafik di hp ku kelihatan buram padahal untuk grafik sudah ku setel ke grafik yg paling tinggi dan juga pdhl untuk memo ku juga mendukung untuk game ini bgt malahan,lalu untuk backsound nya juga kurang terdengar"
Hendra kusumah Ilhaman,2024-10-12 07:17:26,"Udah banyak peningkatan music, cerita, dll dibanding awal rilis"
Hafid Nazwar,2024-10-12 05:59:39,Lebih bagus dan keren ketimbang GI
KAPTEN PEDE,2024-10-12 05:55:43,Makin bagus nih ada fitur nyari tanaman jadi gampang nyarinya. Tolong donk kasi fitur nyari blobfly yang sudah didapat maupun yang belum karena saya sudah cari gak ketemu padahal sudah saya tunggu lama gak muncul2 juga jadi saya ragu di titik ini sudah pernah saya ambil atau belum?
Aditya Chairrul,2024-10-12 05:27:02,"Optimisasi makin bagus, nice developers"
Leade JR,2024-10-12 03:15:42,Selalu memasak kuroooo
Riheet,2024-10-12 02:31:44,"Tolong tambahkan mini game yang Santai namun permanen (selain menjelajah/bertarung) Saya lelah dan bosan explore, seandainya bisa bermain kartu,catur atau puzzle melawan pemain lain di wuthering waves ini."
Bardolo Sangar,2024-10-12 01:21:30,Jos
Hasan Duke,2024-10-12 01:20:37,it's so exciting oh my gosh.... I really like Kuro making this game. Love it as much as I can
Ahmad Asikin,2024-10-12 00:08:14,Bagus. Developnya sangat perhatian mendengarkan kritik❤️‍🔥
Therecia Budiman,2024-10-11 23:17:22,"Aku suka bangetttttt,ceritanya juga sangat menarik,grafiknya juga gak kalah bagus sama hoyoverse,terus dikembanhkan ya!Aku mendukung kalian!"
Miraicious Nuveartz,2024-10-11 23:17:02,Best graphic and gameplay mobile and PC game
James Riddick Otneill 16,2024-10-11 23:02:05,That's cool
Cela Cela,2024-10-11 22:02:54,Gachanya seret banget selalu mentok pity
Muhammad Syahrul,2024-10-11 21:56:34,must try!!
Rama Dhani,2024-10-11 20:23:09,gg kuro game
Ahmad Faisal,2024-10-11 20:08:13,Terimakasih waifunya
Alex Prasetya,2024-10-11 19:28:52,"Optimalisasinya bukannya makin bagus malah makin buruk. Padahal sebelum update udah bagus, setelah update malah balek lagi hancurnya. Bikin main ga nyaman aja"
roni moba,2024-10-11 19:24:57,masih lag buat hap g88
Ghildan Kalandra,2024-10-11 17:28:40,game nya bagus worth it bet tapi untuk sub indo nya saya cari tidak ada. saya harap bisa diperbaiki lagi untuk subtitle nya krna dari kami semua blum tntu yg ad bisa bhs asing
Zaerin,2024-10-11 17:17:08,"Keren banget game nya , kit tiap karakter bagus bagus semua cutscene tiap story nya juga mantep , makin hari nih game makin improve , Best lah pokoknya"
Sesa Maru,2024-10-11 16:54:45,Best game
Dzikriansyah,2024-10-11 16:53:50,saya kesusahan dalam login dan selalu stuck dicompling shader
Zane MASTER OF ICE,2024-10-11 15:48:46,Terlalu berat
Ardian Dwi Putra,2024-10-11 15:32:20,perfect game
Murisu Ch,2024-10-11 14:59:22,good
hidan,2024-10-11 14:44:25,Tolongdong developer tambahkan bahsa Indonesia biar enak liat setori cerita nyah
Muhammad Rizwanaditya,2024-10-11 14:21:24,Gaje ngasih event challence tpi delay pdhl pingnya lancar kocak klo bikin event yg niat lah
siti rahma,2024-10-11 14:12:33,"i love this game, please make indonesian translate"
Reski Pradana,2024-10-11 13:55:58,makasih semoga selalu diberikan hadiah menarik
The Khan,2024-10-11 13:40:28,add bsh indo please🙏
Lite,2024-10-11 13:33:46,fix your experience mobile device stupiddd
Lionaslam GG,2024-10-11 13:07:05,Bagus
Haykal Farah,2024-10-11 12:24:02,"Nice Gameplay, Nice Graphic, Decent Story, Nice drop rate"
Muhammad Khoirialief,2024-10-11 12:19:05,dioptimalkan lagi agar tidak lag
Majestic Zac,2024-10-11 12:05:24,Banyak bening bening
Craft Gaming,2024-10-11 11:57:53,"keren,"
Fikih Bayhaki,2024-10-11 11:31:47,Pengalaman bermain yang seru & developer game yang selalu improve kualitas game!
Boil,2024-10-11 11:29:57,"Somehow I always forget that this is a gacha game, where materials should be hard to obtain. They, the developers, are so generous in providing the needs for the player. They also constantly upgrading the QoL in the game, making it feels better overtime. Greatwork Kuro, keep it up !"
Bilal Abdullah,2024-10-11 09:36:03,"this game so very cool and fantastic, and i hope in the next update we have Indonesian language"
Yoru The Raven,2024-10-11 09:09:16,"Gamenya bagus, ini soal dodge and parry"
Redho,2024-10-11 08:46:29,Gacha weapon nya the best dari game2 lain positif dapat untuk karakter design Jangan di tanya shorekeeper ULTI gundal gandul 👁️👁️
Rozik Akbar,2024-10-11 08:26:56,Nice
Wan Azandita Zaky,2024-10-11 07:13:00,Good Game Kuro
Sandy Sdac,2024-10-11 06:39:06,game ini sangat bagus tapi sayang sangat mudah mengalami crash saat bermain
Zidan Rusdiansyah,2024-10-11 05:58:26,Storynya bagus gameplay juga seru serta mekanik combatnya mantap.
Sopian Gazali,2024-10-11 05:25:48,"ramah f2p, hihi"
riko alviyansah,2024-10-11 05:21:30,"Game yg bagus dan baik, cuma tolong untuk tacet field penggunaan energinya dikurangi dong, kan ga lawan boss masa 60 energi, sama tolong diperbanyak lagi untuk exp echo karena gacha echo di game ini itu sulit untuk mendapatkan stat yg bagus terima kasih devloper"
Biay Firdian,2024-10-11 04:55:17,Bagus cokkkkk wowowo
Herjuno Risang Mahardika,2024-10-11 04:37:50,Mantap
Zyusuf Maulana,2024-10-11 03:56:21,"Pengoptimalan nya sekarang kerasa banget, lag nya lumayan kurang, semoga update selanjutnya di optimalkan lagi, asli ni game keren parah sih, meski g tau bhs Inggris"
Bayu Adjie Nugroho,2024-10-11 03:50:58,"Ok lah game nya seru, dari segi story nya seru juga, grafik nya bagus, cuman buat developer buat game nya agak ringan untuk hp mid range, karena buat hp segitu masih agak berat untuk grafik low"
DIMAS OFFICIAL,2024-10-11 03:50:20,suka bgt game nya
Master Dava,2024-10-11 03:47:06,MASTERPIECE
ahmad agus,2024-10-11 02:59:12,Banyak bug di fix luar biasa ... kemajuan yg awesome ... kuro game ... kini saya bisa memakai Joystick saya yg lama saya tidak pakai ... Terima kasih telah mendengarkan kami ... luv yu kuro 🥰👍
Frendga Sujate Setiawan,2024-10-11 02:09:50,Lag buanget
Irwan Ardiansah,2024-10-11 02:02:44,mantaps lah nih game...
Al Azhar,2024-10-11 02:00:59,Bagus
Fitrah Aprialdi (FalldieD),2024-10-11 01:58:26,"nice game, i hope always on top"
Renanj Owoya,2024-10-11 01:36:26,The best! Baru main dikasih char 5☆ limited (pas ngegacha di banner Shorekeeper)
Kiryuu,2024-10-11 01:36:00,Jinhsi wangy wangy aaah aaah aaah Camellya juga wangy wangy aah aaaah intinya wangy wangy jutttt aaaah
Fhiergy Boy,2024-10-11 01:31:08,Better than they called king gensh
Ferdiansyah Efendi Azis,2024-10-11 01:27:39,Menarik
Rayy aja,2024-10-11 01:26:38,wuthering wife🙇🙇
Fadli Adrian Gultom,2024-10-11 01:26:28,Game yang sangat bagus ceritanya pun sangat menarik. Saya mendapatkan pengalaman bermain yang sangat menyenangkan
Dhion Alfa,2024-10-11 00:52:39,Good job Kuro
Eka Wibi Setio,2024-10-11 00:46:03,Good Game
Atomic K1ller,2024-10-11 00:31:10,Terimakasih kuro sekarang gamenya optimal dihp ku
Yoldi Yuwandira,2024-10-11 00:18:42,"Saya tidak bisa log in (invalid login) setelah tidak main selama 1 bulan, apa akun saya sudah di hapus ya ? ..."
Junaidi Ashli,2024-10-11 00:13:54,Best game
Illyasvielzernburn,2024-10-10 23:59:14,"Mantap sih gamenya aku suka dari game ini yaitu sistem echo ya yg unik ,dan juga yg bisa Dodge ,karakter ""nya yg mntap terutama yangyang"
Darma Yansyah Putra,2024-10-10 23:25:45,Game yang sangat mantap dan baik hati
Putra ZG,2024-10-10 22:46:00,"Game nya sangat keren, optimalisasi yang sangat bagus. Grafik dan Combat nya sangat seru, semoga kedepan map lebih diperbanyak, berhubung ini game baru hehehe"
Deny Siswanto Ramadhan,2024-10-10 21:26:00,Good Job
ONE PIECE,2024-10-10 21:02:33,BGus
Azelyn,2024-10-10 20:23:46,Gamepad 👍
Tris Dayanto,2024-10-10 19:10:30,Game baik
NPC yuuka pedagang nashi putih,2024-10-10 18:46:33,"the game is very good, I like it, but please add the Indonesian language and optimize it again so that playing comfort is maintained"
Muharil zikri,2024-10-10 18:45:04,Wow
BoBa Bocil Bacot,2024-10-10 18:26:48,Jangan pelit
Crazy Gamers,2024-10-10 17:35:16,Ok
Alvynno dynouva rohman,2024-10-10 17:28:32,game nya sangat bagus dengan grafik ya hd dan indah dan gaya bertarung nya unik bagus game nya tidak pelit kyk game sebelah baru rilis udh gacor di tunggu perkembangan selanjut nya semoga lebih bagus lagi makin ada kemajuan 👍👍👍
Azi Lindu,2024-10-10 17:03:12,Best game
Achmad Jimmi Amir sabiki (Jimmi),2024-10-10 16:43:23,Ok
Cuplis Febrian,2024-10-10 16:34:56,No bahasa Indonesia
Dimas Bagus Prasetio,2024-10-10 16:24:22,berikan aku hoki
moota kun,2024-10-10 16:12:50,"Android masih kurang, tolong jinshi pulang lakh nak😭"
Asep Ramadani,2024-10-10 16:12:28,mantap
DAVI ICHSAN,2024-10-10 16:03:57,makasih atas game terbaiknya
Putra Mahendra,2024-10-10 15:25:07,Game terjelek yg pernah ada. Nge freeze terus pas mau login mending hapus aja nih
Muhamad Komarajati,2024-10-10 15:21:31,Niceee
Shorim Imaduddin,2024-10-10 14:49:33,"Mantul, game open world pertama kali yg saya mainkan."
syarif rizky,2024-10-10 14:40:45,gooodd
Adam,2024-10-10 14:12:46,"Very good, game penenang hati tidak Dibuat stress, tetap sukses Dan tolong tambahkan Bahasa Indonesia, agar saya tahu stats karakter untuk di upgrade"
Diegon Regan Vyrdhiastra P,2024-10-10 13:38:21,"Hanya ada 1 kata yang cocok untuk game ini, ""Terbaik!"""
Fattih Ramadhan,2024-10-10 13:05:03,bagus
Syeh Hasbi,2024-10-10 12:46:57,Beautiful
Mamank Uwoee,2024-10-10 12:27:13,"Saya sangat senang ketika memainkannya , melihat developer yg sangat antusias membuat game ini , membuat player merasakan kesenangan saat memainkannya, terima kasih"
L LAWIET,2024-10-10 12:21:38,"what an amazing story, i really liked it"
Edgar Xavier,2024-10-10 12:08:24,"Can you make it available on ps5?,i can only play on that😔"
Dzulfikar Ahmad Fauzan,2024-10-10 12:07:43,Next story let's go
Tsugumi _,2024-10-10 12:04:18,"Game premium yang bisa membuat saya merasa bersalah bisa memainkan game ini secara gratis. Story yang kompleks dan lama kelamaan mulai menarik, optimalisasi game yang sangat bagus untuk handphone mid range atas sampai high end. Mekanik hack and slash yang bener bener fleksibel, cepat, enak dilihat, dinamis, dan setiap karakter yang memiliki moveset berbeda beda dan semuanya smooth. Event dalam gamenya sendiri sudah bervariasi dan rewardnya yang bagus. Untuk gachanya sendiri menurut saya dh enak."
Taka Nike,2024-10-10 11:54:50,Panjang panjang gem baik
Anggit setya Prayogi,2024-10-10 11:19:38,"Dari segi grafik memanjakan mata banget. Sehat"" game baik 👑"
Lafolia Gremory,2024-10-10 11:19:28,Mantap gitu aja
agus riyanto,2024-10-10 11:10:45,Mantap
Uio Lllooii,2024-10-10 10:58:46,Omagaaaa
al fiqrillah,2024-10-10 10:40:54,Best game gacha so dar! Good job Kuro Games.
M. Kevin Redy,2024-10-10 10:39:02,"Bagi yang puzzle nya belum aktif, selesain dulu storynya nanti dapet Grapple, Levitator sama Detector."
Kevin Alviano,2024-10-10 10:24:04,best game
andika rahardja,2024-10-10 10:18:49,good game
Awm Brain,2024-10-10 10:13:32,Mantap
Adi Muliarta,2024-10-10 10:12:20,Cuma ngasi tau aja hp yg kentang/GK kuat buat mainnya mending jangan di paksa buat download ni game nanti hp kalian menyala abangkuh. Terus kasih bintang satu padahal lu yg salah.
Yoga Mahendra,2024-10-10 10:04:13,Keren banget
20_0198 Almahdi Nur,2024-10-10 09:50:47,Full senyum 😁
Modred Rhyme,2024-10-10 09:42:29,"Shorekeeper update was the best update from this developer, optimization of the game is good too after the update."
Zaki FF,2024-10-10 09:38:33,kasih gw menang rate off woiii
Suryadi,2024-10-10 08:49:55,The best games
Marin Chan,2024-10-10 08:48:19,"Asli, update sekarang menjadi lebih baik daripada sebelumnya, minim bug bahkan tidak ada bug yg saya rasakan di update kali ini ☕👍🏻"
izank,2024-10-10 08:34:55,PEAKK
Gaming Story,2024-10-10 08:32:29,Keep coocking 🔥
Scyangga Dana,2024-10-10 08:27:52,Tolong keluarkan versi ps 🥹
Gery Given,2024-10-10 08:24:18,THE BEST🗣🔥
BAGUS DWI SAPUTRA,2024-10-10 08:24:01,This game is actually good but need more optimization for a mobile because this game so lag
Rayhan Alfayed,2024-10-10 08:23:59,Camellya bini gua
Vanart,2024-10-10 08:23:29,Love it
Dummy,2024-10-10 08:13:03,Anjir story mimpi basah developer
Afann,2024-10-10 08:09:26,Optimalisasi ampas
Mahiru Kazenin,2024-10-10 07:59:15,"mantap coy gamenya, kualitas grafik gamenya amat luar biasa seperti game premium aja"
Aldi Ginanjar,2024-10-10 07:55:56,Mantap dev
Anggi Rizki,2024-10-10 07:53:51,Tiada hari tanpa update:)
Miku Cwan,2024-10-10 07:50:52,Tiap update ada aja problemnya bikin males main
AnimasiBoboiboy Terbaru,2024-10-10 07:50:31,1 Pull Langsung Dapet Gilllllaaaaa!!
Daffa Arief Hermawan,2024-10-10 07:44:35,Nice
Muhamad Rizal Lawado (Lawado),2024-10-10 07:38:17,Best game
Krisna Sukma,2024-10-10 07:29:52,Wadidaw
huri,2024-10-10 07:23:46,bahasa indonesia tolong lah 🙏
Juni Juan,2024-10-10 07:17:42,"Bgm bagus, cerita epic, desain char juga sesuai dengan splash art 2d nya, terbaik lah kuro"
アファンヂ,2024-10-10 07:15:25,Semoga semakin berkembang game nya Nice kuro
Keiji Ryu,2024-10-10 07:15:04,Collab char please
Atilla Setyo Putro Robawa,2024-10-10 07:06:48,Better than genshin
ARIF RAHMAN,2024-10-10 07:03:39,"Stuck , di Compilling Shaders !!!!"
Fadli Faturrahman,2024-10-10 07:00:19,"Anda benar-benar bekerja keras sekali untuk mengoptimalkan game ini, BIG W for KURO Staff and SOLON"
Iky 71,2024-10-10 06:58:18,"Okay, untuk bug & optimalisasi nya lebih bagus yang sekarang, GOOD JOB KURO 👍"
lιяιк ⃢ мυѕιк,2024-10-10 06:54:32,"Makan tu bansos, update malah tambah parah leg nya wkwkw, padahal sebelumnya bisa main sampe ul 48 lancar2 aja, auto uninstall ini mah🤣🤣🤣 kocak, tp ku kassih b5, aku anak baik ."
Rizki Yusup M,2024-10-10 06:35:53,Aku wuthering wave
rayza arris,2024-10-10 06:28:13,bad optimization after 1.1 many framedrop (device782g)
Muhammad Andre,2024-10-10 06:04:12,Kalo akun utama hoki ku naikin yah 🥰🥰
Heru Saputra,2024-10-10 06:01:32,Game nya udh bgus kuro tpi tlong jngan di beratin ke hp donk saya yng main pke hp jdi susah mkin updet 1.3 main di hp mkin berat
nana ye,2024-10-10 05:13:24,"kuro bagus selalu mau dengerin masukan player, dan memperbaiki game agar stabil, hanya saja untuk download di pc sekarang tidak bisa di pause dan harus ngulang dari awal tolong di perbaiki kuro"
herdy uruzuke,2024-10-10 04:48:53,Optimal connection please.. And fix bug Graphics divaice mediatek helio G99 🙏🏼
amin as,2024-10-10 03:27:28,Gamenya jelek seharusnya misi export quest bisa dibuka mode co-opnya tapi ini tidak belum lagi kita harus mengalahkan musuh di atas kita coba next update tolong kasih mode Co-op aja gimana mau berkembang gamenya klo musuhnya diatas level kita saat menjalankan quest
9B_23_MUHAMMAD RAFLI,2024-10-10 03:07:57,Wowowowo
Li Yuki,2024-10-10 02:59:22,"Hey Kuro! Your game it's so beautiful, but can you add Indonesia language in the settings? Because I need that language very very much , thankyou! 😊"
Kiara Naylani,2024-10-10 01:48:05,"Udah download data 10gb tapi pas selesai malah stuck di ekstrak data?? Hampir 1 jam nungguin tapi masih stuck terus, stuck di compiling shader selalu 0%"
Light To Dark,2024-10-10 01:46:26,Not bad for now
rheynaldy kalalo,2024-10-10 01:33:43,"Overall is good... But please, i very want for INDONESIAN translate just for text 🥹🥹🙏🙏🙏🙏"
Farrel Hazel,2024-10-10 00:37:10,gacor kang
Dafa Aka,2024-10-10 00:35:28,Terbaik 👍💯
06_Arif Waskito,2024-10-10 00:07:43,siipp
Zaki Faeyza,2024-10-09 23:59:36,"Masa habis update harus download ulang 11gb , kasian dong sama yg download pake kuota!!!!"
Pello Gaming,2024-10-09 22:53:06,game is good
Bima Dwi Santoso,2024-10-09 22:37:06,terlalu crash di helio g85
Ari Aja,2024-10-09 20:04:32,Masih berat buat snprgon 840 kecewa
Heru Septian,2024-10-09 20:03:37,Please add Indonesian language
Naslamiyah Beauty,2024-10-09 18:16:04,Trimakasih game baik🙂‍↕️🙂‍↕️
Agil Dwi Cahyono - Bojongsari,2024-10-09 17:36:41,mantep
Mufty Kakoi,2024-10-09 16:59:20,"Baru pertama kali nyobain langsung jatuh cinta sama gameplay nya yg bisa perfect Dodge dan parry, minusnya cuma di gua yg belum bisa bahasa inggris sama device yg belum mumpuni"
ran di,2024-10-09 16:48:41,"Story bagus, gameplay lumayan, musik good"
Nasri Azis,2024-10-09 16:31:04,Balikin lagi bintang nya.. Udah banyak kemajuan
Riss,2024-10-09 16:13:35,"game baik😍👊🏻, ty shorekeeper nya kuro, next menang rate off lagi ya😹👊🏻"
Algentaro 858,2024-10-09 16:08:23,"udh bagus ini game,cmn event nya dikit"
Camko Gaming,2024-10-09 15:48:01,keren
RAKHA IQBAL ARTANTO,2024-10-09 14:54:59,Banyak bansos tapi hard pity mulu
Random People,2024-10-09 14:53:56,"Game nya bagus sekali, saran saya stiap update patch terbaru usahakan banyakin lagi lah event ny, masih kurang ini, game baru kok event nya kurang"
Wong Ndeso,2024-10-09 14:27:51,comback saat update region rinascita
Lukmanul Hakim,2024-10-09 13:56:41,Tambahin teks bahasa Indonesia dong biar mudah dipahami percakapannya
